MERCHANT_ID,MERCHANT_NAME,EQUIP
401218054410001,MAMI COOKIES,QRIS
401890156970001,MACAYA FASHION,QRIS
403890180210001,PRAKTEK DRG YOSIA S,QRIS
404601858120012,SEGO SAMBEL CAK ALI,QRIS
404610154620001,DISTRIBUTOR SARI ROTI,QRIS
400117358110012,WARUNG MAKAN STELLA,QRIS
401109075230001,PARKIRAN FUTSAL GOAL,QRIS
401550158140020,TEH POCI,QRIS
404150172100001,BERKAH LAUNDRY FAEZA,QRIS
407401554410001,TOKO PUDINGQU DAN BUAH,QRIS
401203054990028,TOKO MAHARANI,QRIS
402980156510005,ALESHA F KAWALU,QRIS
409018858120011,DEWI CATERING,QRIS
408101858120006,RESTO SEDUH SANTAI,QRIS
400044254990004,MANGKU BUMI MART,QRIS
401380159990007,ABEST JAYA,QRIS
401129058130002,PENTOL GORENG CUT,QRIS
409001858120041,KABOBS BRAGA CITYWALK,QRIS
409101558120038,KOOLED ROASTERS,QRIS
400033172300001,NE SALON,QRIS
404301854110003,SQUARE MART PNK,QRIS
200720179030595,GLAMLOCAL WR - YARASHYMBEKASI (KOTA)  ID,EDC
200715363759660,XCTY-MR DIY CITAYAM CENDEPOK (KOTA)   ID,EDC
200716965768591,XBBL - MR DIY BABELAN KBEKASI (KAB)   ID,EDC
401090153310010,WARUNG MA SUM,QRIS
405901858120012,RASA PESISIR,QRIS
451157056970002,JAHITAN PAK TRIMO,QRIS
400032254990001,OLLY PANCAKE & COLLECTION,QRIS
401210156610001,PALDA PROJECT,QRIS
200718553549739,MR.DIY-XCRS-TUBAGUS SUWSERANG (KOTA)  ID,EDC
408401554110005,TOKO AMAS,QRIS
431410158140344,BMK GOKANA JATINANGOR SQ,QRIS
451013052000081,XRGS MR DIYRUKO GALERIA,QRIS
451013052000491,XJMG MR DIY CEGER JURAN,QRIS
400017553310002,AHS CICIK,QRIS
409101886610001,HKBP JALAN LURAH,QRIS
401270158130001,HIBI COFFEE,QRIS
402040156990002,LITTLE MISSMOS,QRIS
402240158140064,KEDAI D'RAISHA,QRIS
404501759770001,WANDA ODHA,QRIS
451901356990001,DEKRANASDA KAB. KONAWE,QRIS
430025772100001,GREEN LAUNDRY UT,QRIS
405880159770001,NANDA KOSMETIK,QRIS
451401354620014,BEARD PAPA PVJ,QRIS
200720171252379,GLAMLOCAL MR - MAGENTA JAKARTA PUSAT  ID,EDC
200720171307246,GLAMLOCAL MR - MASALINEJAKARTA PUSAT  ID,EDC
400017980990001,KLINIK UTAMA ARTASENA,QRIS
401018856210003,AWGORGEOUSIN,QRIS
401150156110001,PLANET JEANS,QRIS
402240158140091,OSHIN MOON DRAGON DIMSUM,QRIS
431155080990001,BPS NURRITA,QRIS
451210158140562,FD48 GOGOCURRY LW PEKANBA,QRIS
401890172970001,MASTER REFLEXY BINTARA,QRIS
403801855330001,TANIA MOTOR,QRIS
405490158110001,DIMSUM NARAWI PARIGI,QRIS
406020150940001,NASSA STONE,QRIS
451158051110001,KAYANA ATK KARANGSOKONG,QRIS
433900154620001,ROTI BINTANG SRIYONO,QRIS
451790155410001,SPBU 34-17541,QRIS
401360158120002,DIMSUM & CIRENG GEMOY,QRIS
200720123119143,INDOMARET TV4K-SAMBISARSLEMAN (KAB)   ID,EDC
400011754990001,SIOMAY RISKY,QRIS
400048758140001,KEDAI MIMOY,QRIS
401128073990002,ANGGITA WIJAYANTI,QRIS
401156047890003,JALAN JALAN BINTAN,QRIS
401601558120013,WARTEG KHARISMA LITA LIMO,QRIS
404401575310001,BENGKEL L GAOL,QRIS
451210180430002,J581 EYESEOUL LP BATAM,QRIS
456930156550004,PSM STORE X MCH,QRIS
200719794538779,UF59 ALFAMART AW SYAHRABALIKPAPAN (K  ID,EDC
200720179023430,GLAMLOCAL WR - RESTU ANBEKASI (KOTA)  ID,EDC
200720179034319,GLAMLOCAL WR - SHAYBEE BEKASI (KOTA)  ID,EDC
402100158120005,SAMPING RUMAH COFFEE,QRIS
404610158110020,WARUNG WADAI MA HAJI,QRIS
406730172970001,KAKIKU ARENGKA,QRIS
180021154117827,IDM FQM8-KEMASANTANI   MOJOKERTO      ID,EDC
200718349466842,XWNH - MR.DIY WANAHERANBOGOR (KAB)    ID,EDC
401040154620002,CHITA CAKE AND COOKIES,QRIS
401140148120001,EDOE RELOAD,QRIS
401870154410001,URKITCHEN MEAL,QRIS
402801854110005,YANIEZ MART KOKOH,QRIS
404770157320001,RINGO GROUP,QRIS
430012848120002,RAFFA CELL 2,QRIS
401010158130003,BINGXUE OPI,QRIS
403601754110001,TOKO GROSIR AMANDA,QRIS
406020159770001,MAKEUPUCCINO CIMAHI,QRIS
451013052000060,KINN MR DIY KINGS BANDU,QRIS
451013052000243,XBGD MR DIY BOJONGGEDE,QRIS
451013052000286,GPMK MR DIY GREEN PRAMU,QRIS
451013052001018,MR DIYXPGGBINTARO PERMAI,QRIS
451013052001182,XCKP MR DIY RUKO CIKUPA,QRIS
401060049000002,IPL BENTANG LUXURY,QRIS
401086058110010,CAKE ADDICT PBUN,QRIS
402360151930001,NETI'TA D'MARYA,QRIS
402700154110007,TOKO ARI,QRIS
435640173990001,IDP WEEDING ORGANIZER,QRIS
451181058121759,SOLARIA PLAZA SLIPI JAYA,QRIS
401180058120004,KANTIN UNION B3,QRIS
401670148130001,EMA CELL,QRIS
402590154410001,NANDA COOKIES,QRIS
404015058120008,HAUS DRINK AND FOOD,QRIS
451210157190966,QR A509 AZKO MADIUN LAWU,QRIS
401470175420001,RAJA SALJU 83,QRIS
401520158120002,WM MONGGO MAEM,QRIS
403301858120002,RESTO CERITA ALAM,QRIS
403530175310001,BENGKEL YONI,QRIS
406190153310019,TOKO PERMATASARI,QRIS
200720171216290,GLAMLOCAL MR - CRA OUTFJAKARTA PUSAT  ID,EDC
401410159990004,WARUNG AS,QRIS
400004454410005,TOKO BUAH BUNG ALGIS,QRIS
401152058120004,NASI LIWET & GUDEG JAWES,QRIS
401640158110005,AYAM GEPREK KENZIE,QRIS
404660158110006,SEBLAK FRISSHA TEH DWI,QRIS
170021154115784,INDOMARET G049 GO R41  KAMPAR         ID,EDC
401144058120017,GADO GADO RAHMA,QRIS
454780172100006,BILIK BERSIH LAUNDRY  6,QRIS
401480154110010,RPH BERKAH,QRIS
401190158120002,BAKSO BENHIL,QRIS
401110154620003,PROTI BAKERY 2,QRIS
402310156610001,TOKO SUMPIT MAS,QRIS
401142054990006,TOKO RARA,QRIS
160060258126476,PAPPILO DINING & CAF?  BANDUNG        ID,EDC
200720256094052,GLAMLOCAL WR - ATTIN HIBEKASI (KOTA)  ID,EDC
401232058120001,SARAPAN PAGI PAK TIO,QRIS
406701855330001,GALLERY AUDIO,QRIS
200720258361309,ELEVENTH HOUR CAFE     TEGAL (KOTA)   ID,EDC
402310159990006,WARUNG MAMAH ARA,QRIS
402450154110015,AYLA PENYEWAAN,QRIS
407201858120001,UMKM MAINGAQ,QRIS
200715832081276,XTRU - MR DIY BASUKI RABANYUWANGI (K  ID,EDC
200717781323292,MR.DIY-TMCP-TRANSMART CJAKARTA PUSAT  ID,EDC
403201557320002,TOKO AGUSTUS ELEKTRIK,QRIS
404601772100001,KANZA LAUNDRY,QRIS
405420154410002,ANEKA JAJAN FAEYZA,QRIS
406020159770003,MAKEUPUCCINO JATINANGOR,QRIS
451013052000977,XVTI MR DIY VILLA TANGE,QRIS
451013052001033,XBNR MR DIYBINTARA BEKA,QRIS
402430172300002,ORION BARBERSHOP,QRIS
433201858120028,WIZZMIE PEKALONGAN,QRIS
451013052000622,XGGU MR DIY FS RUKO WAH,QRIS
451013052000788,XING MR DIY FS RUKO ABD,QRIS
400043058120004,PEREDAM KELAPARAN KEHIRAN,QRIS
451013052001128,XKLG MR DIY RUKO KELAPA,QRIS
400012758120001,GABUS PUCUNG H.UDIN COMBO,QRIS
401630180210001,PM DRG BAYU & DRG KIA,QRIS
401920158120025,DUA RASA,QRIS
403930152110001,TOHIR BANGUN SEJAHTERA,QRIS
431172054990004,YANDA KITCHEN,QRIS
452190115200004,PT BINTANG ANGKASA DEV,QRIS
180021154117942,IDM T4AB-TAMAN KINTAMANBEKASI         ID,EDC
401100158120127,CHA CHA COOKIES,QRIS
404530159990007,TOKO ENO,QRIS
451181058122022,SOLARIA PURI JUNCTION TAN,QRIS
455490154990010,DIMSUM NARAWI AMBARAWA,QRIS
451013055410004,SPBU BP BINTARO TGR,QRIS
451181058121889,SOLARIA MALL BASSURA,QRIS
467690000762203,AMAZON.CO.JP             AMZN.COM/BILLUS,EDC
403530158120014,KUE SUBUH RIDHO IBU,QRIS
456030159120002,APOTIK SENOPATI,QRIS
200719794474880,VB69 ALFAMART RAYA KESACIREBON (KOTA  ID,EDC
401470154110004,TOKO RAHMA 2,QRIS
402600172980005,KAZI NAIL DTDSS MOJOKERTO,QRIS
434018858120006,WIZZMIE TODDOPULI,QRIS
400054954990012,DIMSUM NARAWI CIMAHI,QRIS
401222054110001,LILIANAWATI,QRIS
404520159990007,TOKO SEMBAKO FATIMAH,QRIS
409001858120005,KABOBS TAMINI,QRIS
403100150440001,WIRA PHOTO DIGITAL,QRIS
403910179290001,GEKO ENTERTAINMENT,QRIS
401001759490001,PENJAHIT IRFAN,QRIS
404410158120012,KEDAI BUNDA TIK,QRIS
200716226374044,XCRD - MR DIY CIRENDEU TANGERANG SEL  ID,EDC
400063459990001,BERKAH BAROKAH ANUR,QRIS
402930158110055,ES SINAR GARUT22,QRIS
403001554620011,MAGER BOWL DPR,QRIS
405640158120008,WARUNG ABAH,QRIS
401600158110009,BAKSO MALANG SEVEN,QRIS
404500158120008,HANIN KITCHEN 26,QRIS
404990154110007,TOKO SARI TUNJUNG,QRIS
405870158120001,SOP SAUDARA ASSIPANA,QRIS
200717159282105,XEGK - MR DIY LEGOK    TANGERANG (KA  ID,EDC
200719770763975,INDOMARET TYMZ-SRAGEN TSRAGEN (KAB)   ID,EDC
402900158120010,WARKOP SAROJI,QRIS
451181058121896,SOLARIA TRANS STUDIO MALL,QRIS
401164058110013,BASMA COFFEE,QRIS
401610158110013,TEKWAN FOODMOSPHERE,QRIS
402410156990001,JENNA KAIA,QRIS
407018858120015,NASI BEBEK BAROKAH,QRIS
402001858120009,AYAM KREMES RAJA RASA,QRIS
402101881110001,NOTARIS AGUSTIAN T,QRIS
405080158120003,WARUNG MAKAN MAMA AJENG,QRIS
406201872100002,EROA BINATU INDONESIA,QRIS
406901851720001,NASUTION REMPAH,QRIS
400003370110001,KOST DELAPAN,QRIS
401920158120074,HEYHEY FOOD N DRINK,QRIS
406017058120002,WARUNG BERKAH SARAREA,QRIS
200720171251446,GLAMLOCAL MR - LIZAHRANJAKARTA PUSAT  ID,EDC
401018856210004,HANZIRA,QRIS
405260156990001,BAJU ANAK PASAR KAGET,QRIS
400004456910001,ADIGATH.CO BTN,QRIS
404580154990010,KILAPA SAYUR,QRIS
451181058121915,SOLARIA DELI PARK MEDAN,QRIS
402015058110012,BU ANI,QRIS
403101858120032,BAROKAH,QRIS
404700183510001,BIA HOME,QRIS
160000654625634,HOKKAIDO BAKED CHEESE TTANGERANG      ID,EDC
401470158140018,WARUNG HJ LINA,QRIS
409901858120003,OSUN SEAFOOD,QRIS
456201358120043,NASGOR 69 SANDANG AYU,QRIS
401100158120136,DAPUR KAROMAH,QRIS
455501354110002,LOTTE MART GANDARIA,QRIS
401035054110001,TOKO PRILA,QRIS
400105252000001,TOKO RUMAH TANGGA,QRIS
401221054990006,WARUNG EKAWATI,QRIS
200718818156973,MR DIY-EPPM-EMPORIUM PLJAKARTA UTARA  ID,EDC
403001554620010,MAGER BOWL HW,QRIS
200716747066961,002M - MIDI SUPER LABTAMOROWALI       ID,EDC
200720285590167,KUNGFU PANDA 2         SLEMAN (KAB)   ID,EDC
400120958110001,DULURE PENTOLQU,QRIS
401213054990018,TOKO NATASYA,QRIS
408201859950001,HOUSE KELLY CAT,QRIS
451013052000490,XJGR MR DIY RAYA JAGAKA,QRIS
451013052001241,XJMY MR DIYJATIMULYA TA,QRIS
200719943275919,2V80 ALFAMART SUNGAI ROPALOPO (KOTA)  ID,EDC
403810158120015,MIE AYAM ARTOMORO,QRIS
405260158110001,RANTANG KITO,QRIS
403701872510002,SAHABAT TEKNIK AKI,QRIS
451210157190644,QR J302HCIR GALAXY MALL S,QRIS
200719971478634,MIDI SF2H JEND SUDIRMANLANGKAT (KAB)  ID,EDC
401060049000020,BLOK F NO 14,QRIS
401232058120003,KULINER Q,QRIS
401401856990008,MARVSHE,QRIS
402240158140050,KEDAI LAVA FOODIES,QRIS
404780154110001,WARUNG ICANK,QRIS
408501554990001,WARUNG MAH NENK,QRIS
400011458110009,PEMPEK CAPCIN UIN,QRIS
400117354990006,TOSERBA STELLA,QRIS
401301559990005,KOEDISINIBAHAGIA,QRIS
401380158140017,BILOR ODENG MANG ABAD,QRIS
200720171172303,GLAMLOCAL MR - ATKEY   JAKARTA PUSAT  ID,EDC
200720171226246,GLAMLOCAL MR - GAMALEEAJAKARTA PUSAT  ID,EDC
401001858120006,WARUNG RIDHO,QRIS
409701579410001,GELOS GYM BALI,QRIS
401158058120007,WARUNG PUTU,QRIS
403300156410001,NAURA DAN NAIRA BABY SHOP,QRIS
404015056110002,RIDHA BAITUN RAODAH,QRIS
406020158110008,RASA RASANYA,QRIS
407401854990002,KEDAI CANCER,QRIS
408101554410001,YANGKO EKA ECO BOROBUDUR,QRIS
453001393990028,RS BALADHIKA HUSADA,QRIS
400030883980001,ALUMNI CERDAS SEJAHTERA,QRIS
400039253310007,TOKO SAYUR IBU MURNI,QRIS
406020158110016,KRUPUK BANJUR PANYAWANGAN,QRIS
433410170110001,DHOST RESIDENCE,QRIS
401380156610001,RITA SENDAL,QRIS
401890172970002,MASTER REFLEXY WISMA ASRI,QRIS
403015058120002,MOKOPI,QRIS
430117356990003,TOKO FAREL SOCK,QRIS
400054954990021,GOLDEN STREET FOOD CIAMIS,QRIS
400063858130001,WARKOP KOPI PASTE,QRIS
403440158110005,WARUNG PUPUT,QRIS
401801858120001,GUDEG JOGJA STADION,QRIS
402220154990007,PERACANGAN RAGIO,QRIS
403770158120008,ZEBARA HAMPERS,QRIS
409018858120012,RM PAGI SORE,QRIS
200719967038901,INDOMARET TXYA-APT SERPTANGERANG (KA  ID,EDC
401001559450001,KANTONG AKSADIMA,QRIS
401401858120009,RM RAMBAI JAYA,QRIS
403017054620001,WIDJAYA KESUMA,QRIS
403100154990012,SEBLAK PRASMANAN RAISSA,QRIS
403440158120002,UMAH BONE RESTO,QRIS
405000154990012,ZI.KITCHEN,QRIS
405870159120001,APOTEK SYAFA,QRIS
408401554110007,TOKO BU LUSI,QRIS
200720162364159,1M8S ALFAMART ITB AHMADTANGERANG SEL  ID,EDC
400014552110002,LUMBUNG BERKAT,QRIS
401060049000019,YUYUN EKAWATI,QRIS
401100170110001,NATEYA,QRIS
401170054990001,PIJOBY,QRIS
401380159990012,WARUNG SAYUR MAMA SIDIK,QRIS
402001858120014,KANTIN RAHMANIA 1,QRIS
402501558140119,KEDAI FITRI,QRIS
432801858120010,RUMAH RUJAK,QRIS
180021154116924,IDM TC8G-TELUK DALEM   LAMPUNG TENGA  ID,EDC
400003954410002,MOMMYKITCHENPKU,QRIS
401610158110015,OMAH BASO WONOGIRI PRNG 3,QRIS
406030158140228,TENANT 20 M3MS,QRIS
450000579910032,KUNGFU PANDA PAKUWON 1,QRIS
400050986610001,MASJID AL-BAA'ITS,QRIS
405640158110010,DIMSUM GEMOK,QRIS
406960158120001,RM SALERO BUNDO CABANG 2,QRIS
451013052000239,TSMC MR DIY TRANS STUDIO,QRIS
451013052000241,XBBL MR DIY BABELAN KEDU,QRIS
451013053110013,GXM3 MR DIY GALAXY MALL,QRIS
200715693358795,XRBG - MR DIY PEMUDA TAREMBANG (KAB)  ID,EDC
200719124442309,MR.DIY-XNRG-FS RUKO NARBEKASI (KOTA)  ID,EDC
438801559470001,HIBBY.GIFT,QRIS
451013052000110,XCMN MR DIY CEMENGKALAN,QRIS
451013052000759,XGDS MR DIY SIDOKARTO G,QRIS
180021154118457,IDM TQE4-PC BUKIT CENGKDEPOK          ID,EDC
401178072300001,GANTINO BARBERSHOP,QRIS
401180149000002,PAGUYUBAN AIR PHP,QRIS
402100159990015,KIOS IDHAR 45,QRIS
402630158120003,NASI RAMES ONEFULL,QRIS
404030158120013,J ICE,QRIS
405460156910003,AYU PRELOVEDSHOP,QRIS
435070153990001,KREASI UMI,QRIS
400010558120003,AYAM GORENG ALMUNDA,QRIS
401100159470002,SH GIFT,QRIS
401122058110003,ALA DIMSUM,QRIS
403220158120006,SOP BUAH KAK LONA,QRIS
403480156990002,EGI KAOS KAKI,QRIS
404701558130002,JEDA COFFEE,QRIS
404770158110019,KEBAB BANG AJI GANG AUT,QRIS
200720171173236,GLAMLOCAL MR - BWBYAZ  JAKARTA PUSAT  ID,EDC
200720171194060,GLAMLOCAL MR - VASTRAMOJAKARTA PUSAT  ID,EDC
200720171275060,GLAMLOCAL MR - CTC.LEATJAKARTA PUSAT  ID,EDC
400051354990001,KEDAI YOBEL,QRIS
401330152110001,OK FRAME,QRIS
402240158120011,WARUNG BABE,QRIS
402240158140084,ABELIN,QRIS
451181058121865,SOLARIA RESINDA PARK MALL,QRIS
451181058121871,SOLARIA TRANSMART PADANG,QRIS
455013959990002,TOKO SEMBAKO JAMIN,QRIS
200719973797494,DAN+DAN 9AFN BENTENG MAJAKARTA UTARA  ID,EDC
401187054990002,TOKO HAJI NASUTION,QRIS
403401554410001,YAKULT,QRIS
404501754410006,KUEKUI.BUK,QRIS
160016154115790,MERCH FO PUTRI DUYUNG  JAKARTA UTARA  ID,EDC
404690156550001,MAS AZKA,QRIS
401210058120008,SEBLAK SENJA,QRIS
403930180110002,KLINIK TPI,QRIS
404015051110001,ATK MAKASSAR JAYA,QRIS
451901380620009,POLI PENYAKIT DALAM,QRIS
403001558120021,TOKO KARYA SATRIA,QRIS
401180048120001,TOP CELLULAR,QRIS
200717758738735,MR DIY - XRGS - RUKO GADEPOK (KOTA)   ID,EDC
200719469142274,M2O6 ALFAMART REJOSO BLBLITAR (KAB)   ID,EDC
400031658110001,SEAFOOD PELANGI 58,QRIS
401145059990004,TOKO PINK,QRIS
402300154990007,QILLA OLSHOP,QRIS
200715054796703,XWDR - MR DIY HONGGOWONSURAKARTA (KO  ID,EDC
200719339377753,MR.DIY-AEGN-AEON MALL JJAKARTA TIMUR  ID,EDC
401033048130001,GALVIN CELL,QRIS
401140153310004,CEMAL CEMIL,QRIS
402590154410002,SUAP BAHAGIA,QRIS
404860154990005,BROWNIES MANIS,QRIS
407018852110002,JAYA PERTIWI,QRIS
451013052000333,XDPR MR DIY KADIPIRO PA,QRIS
401130158120020,KITH ME BAKE,QRIS
401901558130008,FELIZ INDONESIA 3,QRIS
401064086610001,INFAQ SD PASUNDAN 2,QRIS
401139054410001,ANUGRAH KUE,QRIS
401182056990007,FABEEYA,QRIS
401401856990013,BEACHYLOOKS,QRIS
402240158110013,RM POERWANTIE,QRIS
406030156610002,UMGHY,QRIS
431202056210001,LUTFI SHOP,QRIS
432910154410002,ES TEBU MJ3,QRIS
400059354410001,AYWA BANAFSAJI,QRIS
401022054990002,TOKO ANUGRAH,QRIS
403101858120022,DARREN ICE,QRIS
405610159950001,DUA PUTRA,QRIS
430018253310010,LAPAK HANDPHONE,QRIS
404510158140009,QALE HEALTHY,QRIS
434750159990007,TOKO SEMBAKO INDAH,QRIS
450000493990001,LAB BIOTEKNOLOGI TERPADU,QRIS
451181058121895,SOLARIA TRANSPARK BEKASI,QRIS
200720171236191,GLAMLOCAL MR - HIMECA DJAKARTA PUSAT  ID,EDC
200720171246147,GLAMLOCAL MR - KHEVA MAJAKARTA PUSAT  ID,EDC
400117158120005,WARKOP NABAWI,QRIS
401280158110003,CV INOVASI SEJAHTERA,QRIS
403801756110001,RENESA BOUTIQUE,QRIS
406820175230001,JIG PARKING,QRIS
401890154990004,TOKO WIELDAN,QRIS
402330157220001,KCYES,QRIS
404201748120003,ZAINAL CELLULER,QRIS
432801881110001,BAKHTIAR ADVOKAT,QRIS
451181058122060,SOLARIA PARAGON SQUARE SO,QRIS
451181058121817,SOLARIA MALL LIPPO C GF,QRIS
180021154118561,IDM TK78-PC WIJAYA KUSUDEPOK          ID,EDC
200719748271165,IA80 ALFAMART KALIBOTO PURWOREJO (KA  ID,EDC
200719331418032,INDOMARET F1WK-PRINGLANPEKALONGAN (K  ID,EDC
402801858120001,BOLO TANSU DAN DIMSUM,QRIS
402701758120003,SADA BOWL,QRIS
404501558130002,FRESS KRISTAL,QRIS
405490158120003,DIMSUM NARAWI BANJARSARI,QRIS
406250148120001,SIDDHARTACELL.,QRIS
455030154990004,RESTO YANI,QRIS
401210183980002,MERCHANDISE HUT HKBP 165,QRIS
401800154990008,TOKO MANDIRI 2,QRIS
400105254990008,AGFA KULINER SIDOARJO,QRIS
401080172100005,HAPPY LAUNDRY,QRIS
200711707905155,MR.D.I.Y - XSTL FS RUKOBOGOR (KOTA)   ID,EDC
403050159990001,DEPOT AIR MINUM BAROKAH,QRIS
404015054220001,UD ANDIL AYAM ABLAM,QRIS
451013052000761,XGKA MR DIY FS RUKO CIB,QRIS
402830158110012,PUKIS KANG BILLI 6,QRIS
431340159990006,WARUNG OMA,QRIS
400120754990071,YAYA CORNDOUGH WSB I,QRIS
401199086610001,HKBP MEMPAWAH,QRIS
401401856990005,HIJAB SYANDANA,QRIS
405020158120014,SEMPOL GHISYA,QRIS
400019758120001,IABIE,QRIS
404015054990004,TOKO KHADIJAH,QRIS
404015058120007,RADEN BAKSO BAKAR,QRIS
404018859450008,ODONG ODONG RIDWAN 8,QRIS
400015358130002,TEH KOTA WANASARI,QRIS
400054954990023,NARAWI METRO LAMPUNG,QRIS
403220158120007,AMPERA AJO,QRIS
406430158110001,KETUPAT PAPUA,QRIS
406490154410005,KLEPON AKKAS HAYAM WURUK,QRIS
434601858120011,WIZZMIE CILACAP,QRIS
451181058122011,SOLARIA PLAZA AMBARRUKMO,QRIS
200720030309163,ROTI KESET CONDET KELAPJAKARTA UTARA  ID,EDC
401601558110003,WARUNG KUE IMAS,QRIS
404650156410001,FEYA KIDS WEAR,QRIS
404701554990003,TOKO ZILVA,QRIS
405030154990013,AGEN KELAPA MUDA,QRIS
405701758110001,PENTOL BU NUR,QRIS
401060049000016,BLOK E NO 6,QRIS
401200154990024,LONTONG SAYUR IBU NUR,QRIS
401770154990004,KOPERASI SMAN 3,QRIS
401770158110018,KANTIN BAROKAH,QRIS
403770158120010,SOMAY BATAGOR PAK JONI,QRIS
404980147890001,GUNUNG HARTA KAPAL,QRIS
432580153310070,VULKANISIR AMIN JAYA,QRIS
400021058130002,TITIK NOL BACAN,QRIS
401067058120001,NATHAN NASI CAMPUR DGS,QRIS
401099058120009,IQWALS TAKJIL,QRIS
405030154990011,TOKO HJ UMI,QRIS
451210158140522,FD38 GO GO CURRY BINTAR,QRIS
402600172980002,KAZI NAIL KCD MALANG,QRIS
409501783980001,HKBP LEMBANG,QRIS
120012159456533,T952 PAM TOYS LW ALSUT TANGERANG      ID,EDC
400004354110006,SQUARE MART BTJ,QRIS
405530158120003,LENGKAH KOPI KEBON JATI,QRIS
400105254990009,DISTRIBUTOR MCI RESMI,QRIS
401001754990002,WARUNG NAWA SEMBAKO,QRIS
407801558120007,MILO_ID,QRIS
400017983980002,WARGAELANG 26 SR,QRIS
404501858120003,WARUNG KULINER IBU RATU,QRIS
406130154990003,WARUNG DANSHA,QRIS
401470154110005,HAYAT MART,QRIS
404760153310014,TOKO SEMBAKO PAK MAHFUD,QRIS
200710480052414,MCTG - MR.D.I.Y MALL CIJAKARTA TIMUR  ID,EDC
200713007180391,XCIN - MR DIY CINTARAJATASIKMALAYA (  ID,EDC
403060158110015,ES CINCAU DOGER,QRIS
403880154990004,RIA BUAH,QRIS
451013052000771,XCKR MR DIY USMAR ISMAI,QRIS
451013052000981,XYAN MR DIY FS RUKO KUD,QRIS
405020158110004,DATOCI,QRIS
401033058110013,NASGOR LEKTO SEBANEN,QRIS
401136056910001,QANNA,QRIS
401670156990004,KHALEWALE MULYA INDONESIA,QRIS
404750158110002,ES JOJE,QRIS
455013954990013,TAHUKU CRISPY,QRIS
401001756910001,QONIA HOMEDRESS,QRIS
404510154410001,BIKANG JANDA MENYALA,QRIS
400003958120007,RUMAH MAKAN AGAM RAYA,QRIS
400019554990004,WARUNG PUJI BAROKAH,QRIS
401100158120135,BABE CAFE AND ROOFTOP,QRIS
401213054990015,TOKO AKRAM,QRIS
451501356310001,MAGENTA HIJAB,QRIS
451501356510004,ILIKETHISHOP,QRIS
401920158120071,RATU SEAFOOD PUTRI,QRIS
407018872980001,NENEK MOYANG 69 DPS,QRIS
400007258120012,WARUNG BUKU JUKU,QRIS
404301854110002,GOLD BEAN PLM,QRIS
404000172300002,GUANTENG AL MUNAWWARAH,QRIS
401310153310013,TOKO IBU MELI,QRIS
401122058130003,SMOOTHIES SULTAN,QRIS
402801554990020,SOIM SHOP,QRIS
404540175310003,TRIPLE Z MOTOR,QRIS
407801558120006,DIMSUM LOVERS,QRIS
409001858120021,KABOBS YOGYA TEGAL,QRIS
200720179027153,GLAMLOCAL WR - SQUADA  BEKASI (KOTA)  ID,EDC
200720201766957,GLAMLOCAL WR - OFFICIALBEKASI (KOTA)  ID,EDC
401179072210001,HAYFA'S BUSINESS,QRIS
401290158110013,BAKMI SESE,QRIS
407701554990005,GORENGAN AHANA,QRIS
408201558120009,TAHU CRISPY,QRIS
200716029957749,KINN - MR DIY KINGS BANBANDUNG (KOTA  ID,EDC
400116354990002,CAHAYA VERBECK MANDIRI,QRIS
401720154990007,KELAPA A ODON,QRIS
406030158140268,TENANT 60 M3MS,QRIS
430105853310027,NOTARIS PPAT ERIANI,QRIS
405420172100002,MALIBU LAUNDRY,QRIS
200718598766694,MR.DIY-XBUG-BANDARJO UNSEMARANG (KOT  ID,EDC
400032354990002,CIRENG JAWARA 2,QRIS
401124058120014,COTO MAKASSAR DUA TIGA,QRIS
401007054410001,MONDAY COOKIES,QRIS
401920158120033,ES TEH NOONA,QRIS
406860158130001,ES TELER ACH CREAMY,QRIS
280121848123516,QF73 DIGIPLUS PTC      PALEMBANG      ID,EDC
400280154990001,BINTANG KULINER,QRIS
401720172300001,PANGKAS RAMBUT NUSANTARA,QRIS
401920158120050,SHU MAIQUE,QRIS
404080151220001,APOTEK CARINGIN,QRIS
409201554990008,BASO IKAN,QRIS
401010158120003,ALONG KOPI,QRIS
401060049000008,WANDI SUPARMAN,QRIS
455013958110026,SALAD CUSCIS,QRIS
451181058121753,SOLARIA BLU PLAZA,QRIS
401600175310005,BENGKEL SAHABAT MOTOR,QRIS
401720158120008,TOKO POTATO,QRIS
402560172100005,CITRA LAUNDRY,QRIS
402801556970002,YUDI TAYLOR,QRIS
404100154220001,AYAM POTONG GILAR GILAR,QRIS
451181058121931,SOLARIA CITY CENTRUM SAMA,QRIS
405870158140001,SOP SAUDARA ASSIPANA,QRIS
400025558110019,RINZ TOKO BAHAN KUE & KUE,QRIS
402990158120033,VENUS COOK,QRIS
437901858110007,RIMS FOOD,QRIS
401022058110004,DIMSUM BAKAR SAUS TARTAR,QRIS
401200154990026,MARTABAK TELUR & MAKLOR,QRIS
401700158120006,WARUNG KOPI SEDERHANA,QRIS
402501558140114,BULUKUMBA MANDIRI,QRIS
401100193990003,MASJID AGUNG BAITURAHIM,QRIS
402870158120003,WARKOP ARUL,QRIS
401034054110007,LIYA YA,QRIS
403017058120007,KONGKOW CAFE,QRIS
451013052000062,LCKR MR DIY LIPPO MALL,QRIS
451013052000551,XUYA MR DIY MERUYA UTAR,QRIS
